X,Y,OBJECTID,DISTRICT,ROUTE,ROUTE_SFX,COUNTY,PM_PFX,PM,PM_SFX,LOCATION_DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT
-122.375338441,40.6817896810001,10700,2,151,,SHA,,5.508,,SOUTHERN PACIFIC RAILROAD UNDERPASS,440.0,6500.0,4150.0,440.0,6500.0,4150.0
-122.350775962,40.67995855,10701,2,151,,SHA,,6.79,,CASCADE BOULEVARD,1200.0,12900.0,11900.0,1150.0,13500.0,12200.0
-122.350708689,40.680036396,10702,2,151,,SHA,,6.79,,CASCADE BOULEVARD,1200.0,12900.0,11900.0,1150.0,13500.0,12200.0
-122.348514387,40.679262054,10703,2,151,,SHA,R,6.924,,JCT. RTE. 5,1150.0,13500.0,12200.0,,,
-122.348495351,40.6793251080001,10704,2,151,,SHA,R,6.924,,JCT. RTE. 5,1150.0,13500.0,12200.0,,,
-121.790305026,36.9196809170001,10705,5,152,,SCR,T,0.31,,"WATSONVILLE, JCT. RTE. 1",,,,2700.0,27500.0,27000.0
-121.790457987,36.92069767,10706,5,152,,SCR,T,0.31,,"WATSONVILLE, JCT. RTE. 1",,,,2700.0,27500.0,27000.0
-121.753697937,36.914986916,10707,5,152,,SCR,,0.38,,"WATSONVILLE, ON EAST LAKE STREET AT LINCOLN STREET",1000.0,16100.0,15200.0,1750.0,20800.0,15200.0
-121.753697937,36.914986916,10708,5,152,,SCR,,0.38,,"WATSONVILLE, ON EAST LAKE STREET AT LINCOLN STREET",1000.0,16100.0,15200.0,1750.0,20800.0,15200.0
-121.753736019,36.915020918,10709,5,152,,SCR,,0.383,,ON EAST LAKE ST AT LINCOLN ST,1600.0,18900.0,17100.0,1900.0,19200.0,17000.0
-121.753736019,36.915020918,10710,5,152,,SCR,,0.383,,ON EAST LAKE ST AT LINCOLN ST,1600.0,18900.0,17100.0,1900.0,19200.0,17000.0
-121.783886159,36.9185448310001,10711,5,152,,SCR,T,0.676,,GREEN VALLEY RD,2750.0,30000.0,27500.0,3850.0,38500.0,30000.0
-121.783822339,36.918705582,10712,5,152,,SCR,T,0.676,,GREEN VALLEY RD,2750.0,30000.0,27500.0,3850.0,38500.0,30000.0
-121.749257146,36.9182874210001,10713,5,152,,SCR,,0.714,,BECK AVENUE,1900.0,19200.0,17000.0,2200.0,19400.0,18500.0
-121.749257146,36.9182874210001,10714,5,152,,SCR,,0.714,,BECK AVENUE,1900.0,19200.0,17000.0,2200.0,19400.0,18500.0
-121.7433285,36.936004359,10715,5,152,,SCR,R,1.995,,HOLOHAN/COLLEGE ROADS,2250.0,18900.0,17500.0,1450.0,19900.0,15000.0
-121.7433285,36.936004359,10716,5,152,,SCR,R,1.995,,HOLOHAN/COLLEGE ROADS,2250.0,18900.0,17500.0,1450.0,19900.0,15000.0
-121.761537024,36.9151311050001,10717,5,152,,SCR,T,2.5,,"WATSONVILLE, FREEDOM BLVD",3850.0,38500.0,30000.0,2500.0,26500.0,25000.0
-121.76153264,36.9151577540001,10718,5,152,,SCR,T,2.5,,"WATSONVILLE, FREEDOM BLVD",3850.0,38500.0,30000.0,2500.0,26500.0,25000.0
-121.758400334,36.911599585,10719,5,152,,SCR,T,2.803,,"WATSONVILLE, MAIN STREET AT EAST LAKE STREET",2500.0,26000.0,25000.0,3000.0,27000.0,26000.0
-121.758400334,36.911599585,10720,5,152,,SCR,T,2.803,,"WATSONVILLE, MAIN STREET AT EAST LAKE STREET",2500.0,26000.0,25000.0,3000.0,27000.0,26000.0
-121.727432739,36.9561356340001,10721,5,152,,SCR,,3.69,,CARLTON/CASSERLY ROAD,1000.0,10500.0,8900.0,800.0,8400.0,7200.0
-121.727432739,36.9561356340001,10722,5,152,,SCR,,3.69,,CARLTON/CASSERLY ROAD,1000.0,10500.0,8900.0,800.0,8400.0,7200.0
-121.717674071,36.9957279270001,10723,5,152,,SCR,,8.29,,SANTA CRUZ/SANTA CLARA COUNTY LINE,770.0,7900.0,6900.0,,,
-121.717674071,36.9957279270001,10724,5,152,,SCR,,8.29,,SANTA CRUZ/SANTA CLARA COUNTY LINE,770.0,7900.0,6900.0,,,
-121.717674071,36.9957279270001,10725,4,152,,SCL,,0.0,,SANTA CRUZ/SANTA CLARA COUNTY LINE,,,,930.0,7400.0,6600.0
-121.717674071,36.9957279270001,10726,4,152,,SCL,,0.0,,SANTA CRUZ/SANTA CLARA COUNTY LINE,,,,930.0,7400.0,6600.0
-121.650308228,37.013474934,10727,4,152,,SCL,,5.03,,WATSONVILLE RD,930.0,7400.0,6600.0,930.0,7200.0,6300.0
-121.650308228,37.013474934,10728,4,152,,SCL,,5.03,,WATSONVILLE RD,930.0,7400.0,6600.0,930.0,7200.0,6300.0
-121.59973495,37.013256153,10729,4,152,,SCL,,7.93,,"GILROY, SANTA TERESA BL",1250.0,11400.0,10100.0,2350.0,23200.0,20500.0
-121.59973495,37.013256153,10730,4,152,,SCL,,7.93,,"GILROY, SANTA TERESA BL",1250.0,11400.0,10100.0,2350.0,23200.0,20500.0
-121.572369531,37.01467638,10731,4,152,,SCL,M,9.43,,MONTEREY STREET,2250.0,22000.0,19500.0,2450.0,24800.0,21700.0
-121.572369531,37.01467638,10732,4,152,,SCL,M,9.43,,MONTEREY STREET,2250.0,22000.0,19500.0,2450.0,24800.0,21700.0
-121.57465054,37.019379816,10733,4,152,,SCL,M,9.78,,GILROY ON LEEAVESLEY AVENUE,2450.0,24800.0,21700.0,2700.0,28500.0,25000.0
-121.574681737,37.019483048,10734,4,152,,SCL,M,9.78,,GILROY ON LEEAVESLEY AVENUE,2450.0,24800.0,21700.0,2700.0,28500.0,25000.0
-121.566656581,37.0223326060001,10735,4,152,,SCL,M,10.277,,"GILROY, JCT. RTE. 101",4200.0,46500.0,40500.0,2550.0,32500.0,28500.0
-121.566737482,37.022480133,10736,4,152,,SCL,M,10.277,,"GILROY, JCT. RTE. 101",4200.0,46500.0,40500.0,2550.0,32500.0,28500.0
-121.490934392,36.988615505,10737,4,152,,SCL,,14.89,,BLOOMFIELD AVE.,2550.0,32500.0,28500.0,2800.0,34500.0,30000.0
-121.490934392,36.988615505,10738,4,152,,SCL,,14.89,,BLOOMFIELD AVE.,2550.0,32500.0,28500.0,2800.0,34500.0,30000.0
-121.382897884,36.969296408,10739,4,152,,SCL,R,21.977,,JCT. RTE. 156 SOUTH,2450.0,31500.0,27500.0,4300.0,49000.0,41000.0
-121.383245765,36.9694505860001,10740,4,152,,SCL,R,21.977,,JCT. RTE. 156 SOUTH,2450.0,31500.0,27500.0,4300.0,49000.0,41000.0
-121.384346953,36.9881886540001,10741,4,152,,SCL,R,23.409,,CASA DE FRUTA,4300.0,50000.0,41000.0,4300.0,49000.0,40500.0
-121.384589238,36.98829283,10742,4,152,,SCL,R,23.409,,CASA DE FRUTA,4300.0,50000.0,41000.0,4300.0,49000.0,40500.0
-121.344664172,37.0127020940001,10743,4,152,,SCL,R,26.309,,PACHECO CREEK BRIDGE,4300.0,49000.0,40500.0,4300.0,49000.0,40500.0
-121.344590108,37.0129188240001,10744,4,152,,SCL,R,26.309,,PACHECO CREEK BRIDGE,4300.0,49000.0,40500.0,4300.0,49000.0,40500.0
-121.213978152,37.0676863780001,10745,4,152,,SCL,R,35.161,,SANTA CLARA/MERCED COUNTY LINE,4100.0,47500.0,39500.0,,,
-121.214330973,37.0677765610001,10746,4,152,,SCL,R,35.161,,SANTA CLARA/MERCED COUNTY LINE,4100.0,47500.0,39500.0,,,
-121.213978152,37.0676863780001,10747,10,152,,MER,R,0.0,,SANTA CLARA/MERCED COUNTY LINE,,,,3600.0,41500.0,35000.0
-121.214330973,37.0677765610001,10748,10,152,,MER,R,0.0,,SANTA CLARA/MERCED COUNTY LINE,,,,3600.0,41500.0,35000.0
-121.016521681,37.0567923890001,10749,10,152,,MER,R,13.24,,WEST JCT. RTE. 33,3050.0,35000.0,29000.0,3500.0,37000.0,33500.0
-121.016526448,37.057000757,10750,10,152,,MER,R,13.24,,WEST JCT. RTE. 33,3050.0,35000.0,29000.0,3500.0,37000.0,33500.0
-121.016449235,37.056792199,10751,10,152,,MER,R,13.244,,WEST JCT RTE 33,3050.0,35000.0,29000.0,3450.0,36500.0,33000.0
-121.016454315,37.0570013780001,10752,10,152,,MER,R,13.244,,WEST JCT RTE 33,3050.0,35000.0,29000.0,3450.0,36500.0,33000.0
-120.969666187,37.056590779,10753,10,152,,MER,,13.848,,JCT. RTE. 5,3500.0,37000.0,33500.0,2150.0,31500.0,27000.0
-120.969890294,37.0568079110001,10754,10,152,,MER,,13.848,,JCT. RTE. 5,3500.0,37000.0,33500.0,2150.0,31500.0,27000.0
-120.871937867,37.056644443,10755,10,152,,MER,,19.268,,"LOS BANOS, ORTIGALITA ROAD",1900.0,24200.0,23000.0,2900.0,29500.0,28000.0
-120.871937771,37.0568062350001,10756,10,152,,MER,,19.268,,"LOS BANOS, ORTIGALITA ROAD",1900.0,24200.0,23000.0,2900.0,29500.0,28000.0
-120.865320547,37.0568299180001,10757,10,152,,MER,,19.618,,"LOS BANOS, WEST I STREET",2900.0,31000.0,28000.0,2500.0,31500.0,30000.0
-120.865281282,37.056929998,10758,10,152,,MER,,19.618,,"LOS BANOS, WEST I STREET",2900.0,31000.0,28000.0,2500.0,31500.0,30000.0
-120.847425756,37.0568412530001,10759,10,152,,MER,,20.598,,"LOS BANOS, 7TH STREET",3000.0,35500.0,31500.0,2500.0,34000.0,33500.0
-120.847422713,37.056948106,10760,10,152,,MER,,20.598,,"LOS BANOS, 7TH STREET",3000.0,35500.0,31500.0,2500.0,34000.0,33500.0
-120.83935775,37.0568731010001,10761,10,152,,MER,,21.058,,"LOS BANOS, EAST I STREET",2250.0,31000.0,30500.0,2500.0,33500.0,29000.0
-120.83935466,37.056971397,10762,10,152,,MER,,21.058,,"LOS BANOS, EAST I STREET",2250.0,31000.0,30500.0,2500.0,33500.0,29000.0
-120.83541162,37.0568527610001,10763,10,152,,MER,,21.272,,"LOS BANOS, JCT. RTE. 165",2450.0,31500.0,28000.0,2850.0,38000.0,33500.0
-120.835408452,37.056977213,10764,10,152,,MER,,21.272,,"LOS BANOS, JCT. RTE. 165",2450.0,31500.0,28000.0,2850.0,38000.0,33500.0
-120.81767274,37.056761835,10765,10,152,,MER,,22.252,,"LOS BANOS, WARD RD",2850.0,38000.0,33500.0,1900.0,22400.0,22100.0
-120.817665426,37.056863047,10766,10,152,,MER,,22.252,,"LOS BANOS, WARD RD",2850.0,38000.0,33500.0,1900.0,22400.0,22100.0
-120.787538558,37.055569082,10767,10,152,,MER,,23.915,,"LOS BANOS, SANTA FE ROAD",2300.0,25500.0,24000.0,2100.0,21700.0,21600.0
-120.78776515,37.05605502,10768,10,152,,MER,,23.915,,"LOS BANOS, SANTA FE ROAD",2300.0,25500.0,24000.0,2100.0,21700.0,21600.0
-120.635616124,37.0504096180001,10769,10,152,,MER,R,32.366,,"DOS PALOS WYE, EAST JCT. RTE. 33",2100.0,21600.0,21500.0,1700.0,19900.0,18800.0
-120.635535298,37.050656142,10770,10,152,,MER,R,32.366,,"DOS PALOS WYE, EAST JCT. RTE. 33",2100.0,21600.0,21500.0,1700.0,19900.0,18800.0
-120.496677226,37.081976179,10771,10,152,,MER,R,40.77,,JCT. RTE. 59,1800.0,18600.0,18500.0,1450.0,16000.0,15800.0
-120.496391901,37.0823509840001,10772,10,152,,MER,R,40.77,,JCT. RTE. 59,1800.0,18600.0,18500.0,1450.0,16000.0,15800.0
-120.493699174,37.082941674,10773,10,152,,MER,R,40.949,,MERCED/MADERA COUNTY LINE,1600.0,20400.0,17600.0,,,
-120.493289484,37.0832668800001,10774,10,152,,MER,R,40.949,,MERCED/MADERA COUNTY LINE,1600.0,20400.0,17600.0,,,
-120.493699174,37.082941674,10775,6,152,,MAD,R,0.0,,MERCED/MADERA COUNTY LINE,,,,1400.0,17700.0,15100.0
-120.493289484,37.0832668800001,10776,6,152,,MAD,R,0.0,,MERCED/MADERA COUNTY LINE,,,,1400.0,17700.0,15100.0
-120.297523437,37.083413389,10777,6,152,,MAD,,10.799,,JCT. RTE. 233 NORTHWEST,1300.0,16500.0,15500.0,1300.0,16900.0,15500.0
-120.297375802,37.0835948640001,10778,6,152,,MAD,,10.799,,JCT. RTE. 233 NORTHWEST,1300.0,16500.0,15500.0,1300.0,16900.0,15500.0
-120.21020203,37.083731173,10779,6,152,,MAD,,15.634,,"CALIFA, JCT. RTE. 99",1350.0,18400.0,16100.0,,,
-120.209997242,37.0843492010001,10780,6,152,,MAD,,15.634,,"CALIFA, JCT. RTE. 99",1350.0,18400.0,16100.0,,,
-120.889332323,38.796883983,10781,3,153,,ED,,0.0,,JCT. RTE. 49,,,,200.0,3200.0,2193.0
-120.889332323,38.796883983,10782,3,153,,ED,,0.0,,JCT. RTE. 49,,,,200.0,3200.0,2193.0
-120.889922127,38.7951368330001,10783,3,153,,ED,,0.12,,COLD SPRINGS ROAD,200.0,3200.0,2193.0,20.0,140.0,92.0
-120.889922127,38.7951368330001,10784,3,153,,ED,,0.12,,COLD SPRINGS ROAD,200.0,3200.0,2193.0,20.0,140.0,92.0
-120.893964105,38.796712143,10785,3,153,,ED,,0.55,,MARSHALL'S MONUMENT,20.0,140.0,92.0,,,
-120.893964105,38.796712143,10786,3,153,,ED,,0.55,,MARSHALL'S MONUMENT,20.0,140.0,92.0,,,
-120.158340046,34.68798467,10787,5,154,,SB,R,0.0,,JCT RTE 101,,,,1450.0,14600.0,13500.0
-120.158340046,34.68798467,10788,5,154,,SB,R,0.0,,JCT RTE 101,,,,1450.0,14600.0,13500.0
-120.054865216,34.6100548520001,10789,5,154,,SB,R,8.11,,JCT. RTE. 246 WEST,840.0,8100.0,7700.0,1450.0,13300.0,12700.0
-120.054623854,34.6102630670001,10790,5,154,,SB,R,8.11,,JCT. RTE. 246 WEST,840.0,8100.0,7700.0,1450.0,13300.0,12700.0
-119.957594093,34.573259389,10791,5,154,,SB,,14.77,,"ENTRANCE, LAKE CACHUMA COUNTY PARK",1450.0,14500.0,13000.0,1400.0,14000.0,12700.0
-119.957594093,34.573259389,10792,5,154,,SB,,14.77,,"ENTRANCE, LAKE CACHUMA COUNTY PARK",1450.0,14500.0,13000.0,1400.0,14000.0,12700.0
-119.830820473,34.522463529,10793,5,154,,SB,,23.38,,STAGECOACH ROAD,1500.0,14900.0,14000.0,1750.0,15000.0,14200.0
-119.830722788,34.522516877,10794,5,154,,SB,,23.38,,STAGECOACH ROAD,1500.0,14900.0,14000.0,1750.0,15000.0,14200.0
-119.823582156,34.5102574640001,10795,5,154,,SB,,24.4,,"SAN MARCOS PASS; CAMINO CIELO",,,,1800.0,15300.0,14500.0
-119.823495532,34.510310035,10796,5,154,,SB,,24.4,,"SAN MARCOS PASS; CAMINO CIELO",,,,1800.0,15300.0,14500.0
-119.762335723,34.451343546,10797,5,154,,SB,R,31.551,,JCT. RTE. 192 EAST,1400.0,14500.0,13000.0,2100.0,18500.0,17000.0
-119.762335723,34.451343546,10798,5,154,,SB,R,31.551,,JCT. RTE. 192 EAST,1400.0,14500.0,13000.0,2100.0,18500.0,17000.0
-119.760005658,34.441487651,10799,5,154,,SB,R,32.268,,"SANTA BARBARA, JCT. RTE. 101",2850.0,21600.0,17000.0,2750.0,23000.0,18500.0
-119.760005658,34.441487651,10800,5,154,,SB,R,32.268,,"SANTA BARBARA, JCT. RTE. 101",2850.0,21600.0,17000.0,2750.0,23000.0,18500.0
-119.760012035,34.4412429750001,10801,5,154,,SB,,32.285,,JCT. RTE. 101,2500.0,21000.0,17500.0,2750.0,23000.0,18500.0
-119.760012035,34.4412429750001,10802,5,154,,SB,,32.285,,JCT. RTE. 101,2500.0,21000.0,17500.0,2750.0,23000.0,18500.0
-119.754112468,34.440352809,10803,5,154,,SB,,32.84,,STATE STREET AND NB 101 RAMPS,3800.0,26000.0,21000.0,,,
-119.754112468,34.440352809,10804,5,154,,SB,,32.84,,STATE STREET AND NB 101 RAMPS,3800.0,26000.0,21000.0,,,
-119.249073882,35.7613868770001,10805,6,155,,KER,R,0.0,,"DELANO, JCT. RTE. 99",,,,1200.0,13200.0,11800.0
-119.249073882,35.7613868770001,10806,6,155,,KER,R,0.0,,"DELANO, JCT. RTE. 99",,,,1200.0,13200.0,11800.0
-119.245254496,35.7614009550001,10807,6,155,,KER,R,0.22,,"DELANO, HIGH STREET",1300.0,14600.0,13000.0,4050.0,47900.0,44900.0
-119.245254496,35.7614009550001,10808,6,155,,KER,R,0.22,,"DELANO, HIGH STREET",1300.0,14600.0,13000.0,4050.0,47900.0,44900.0
-119.248820551,35.763232343,10809,6,155,,KER,L,0.27,,"DELANO, FREMONT STREET/6TH AVENUE",230.0,2350.0,2050.0,420.0,4400.0,4150.0
-119.248820551,35.763232343,10810,6,155,,KER,L,0.27,,"DELANO, FREMONT STREET/6TH AVENUE",230.0,2350.0,2050.0,420.0,4400.0,4150.0
-119.249759428,35.7613983410001,10811,6,155,,KER,,0.388,,"DELANO, ELLINGTON STREET/ 4TH AVENUE, GARCES HIGHWAY",420.0,4400.0,4150.0,1000.0,11000.0,9900.0
-119.249759428,35.7613983410001,10812,6,155,,KER,,0.388,,"DELANO, ELLINGTON STREET/ 4TH AVENUE, GARCES HIGHWAY",420.0,4400.0,4150.0,1000.0,11000.0,9900.0
-119.240805618,35.761408085,10813,6,155,,KER,R,0.47,,"DELANO, LEXINGTON AVENUE",1150.0,9500.0,8700.0,1050.0,11800.0,10300.0
-119.240805618,35.761408085,10814,6,155,,KER,R,0.47,,"DELANO, LEXINGTON AVENUE",1150.0,9500.0,8700.0,1050.0,11800.0,10300.0
-119.223205977,35.7614695880001,10815,6,155,,KER,R,1.46,,"DELANO, EAST CITY LIMITS, BROWNING ROAD",580.0,5200.0,4500.0,350.0,3150.0,2800.0
-119.223205977,35.7614695880001,10816,6,155,,KER,R,1.46,,"DELANO, EAST CITY LIMITS, BROWNING ROAD",580.0,5200.0,4500.0,350.0,3150.0,2800.0
-119.187419555,35.7614525970001,10817,6,155,,KER,R,3.469,,ZACHARY AVENUE,310.0,2700.0,2400.0,300.0,2400.0,2150.0
-119.187419555,35.7614525970001,10818,6,155,,KER,R,3.469,,ZACHARY AVENUE,310.0,2700.0,2400.0,300.0,2400.0,2150.0
-119.132718715,35.7616064850001,10819,6,155,,KER,R,6.55,,FAMOSO-PORTERVILLE HIGHWAY,300.0,2000.0,1800.0,80.0,550.0,480.0
-119.132718715,35.7616064850001,10820,6,155,,KER,R,6.55,,FAMOSO-PORTERVILLE HIGHWAY,300.0,2000.0,1800.0,80.0,550.0,480.0
-119.053245221,35.762020991,10821,6,155,,KER,R,10.99,,JCT. RTE. 65,80.0,550.0,480.0,30.0,200.0,180.0
-119.053245221,35.762020991,10822,6,155,,KER,R,10.99,,JCT. RTE. 65,80.0,550.0,480.0,30.0,200.0,180.0
-118.834601076,35.704443623,10823,6,155,,KER,R,26.564,,JUNCTION OLD ROUTE 155 AT WOODY ROAD,30.0,170.0,150.0,30.0,190.0,160.0
-118.834601076,35.704443623,10824,6,155,,KER,R,26.564,,JUNCTION OLD ROUTE 155 AT WOODY ROAD,30.0,170.0,150.0,30.0,190.0,160.0
-118.727340499,35.716282101,10825,6,155,,KER,,38.25,,"GLENVILLE, GRANITE ROAD",100.0,740.0,620.0,90.0,750.0,630.0
-118.727340499,35.716282101,10826,6,155,,KER,,38.25,,"GLENVILLE, GRANITE ROAD",100.0,740.0,620.0,90.0,750.0,630.0
-118.698632145,35.725178096,10827,6,155,,KER,,40.48,,EAST LIMITS GLENVILLE,40.0,320.0,280.0,50.0,380.0,330.0
-118.698632145,35.725178096,10828,6,155,,KER,,40.48,,EAST LIMITS GLENVILLE,40.0,320.0,280.0,50.0,380.0,330.0
-118.55501148,35.736901636,10829,6,155,,KER,R,53.22,,"ALTA SIERRA, VIA EVANS ROAD",50.0,390.0,330.0,50.0,360.0,320.0
-118.55501148,35.736901636,10830,6,155,,KER,R,53.22,,"ALTA SIERRA, VIA EVANS ROAD",50.0,390.0,330.0,50.0,360.0,320.0
-118.45645874,35.7067689580001,10831,6,155,,KER,R,60.637,,WOFFORD BOULEVARD,180.0,1950.0,1700.0,680.0,7600.0,6400.0
-118.45645874,35.7067689580001,10832,6,155,,KER,R,60.637,,WOFFORD BOULEVARD,180.0,1950.0,1700.0,680.0,7600.0,6400.0
-118.459554855,35.701583794,10833,6,155,,KER,R,61.04,,JUNCTION OLD ROUTE 155 (MILEPOST EQUATION),680.0,7600.0,6400.0,650.0,7200.0,6100.0
-118.459531081,35.701573667,10834,6,155,,KER,R,61.04,,JUNCTION OLD ROUTE 155 (MILEPOST EQUATION),680.0,7600.0,6400.0,650.0,7200.0,6100.0
-118.459573418,35.701529647,10835,6,155,,KER,,64.84,,JCT RTE OLD 155,630.0,7000.0,5900.0,600.0,6800.0,5700.0
-118.459573418,35.701529647,10836,6,155,,KER,,64.84,,JCT RTE OLD 155,630.0,7000.0,5900.0,600.0,6800.0,5700.0
-118.478329615,35.6280217440001,10837,6,155,,KER,R,70.991,,JCT. RTE. 178,570.0,6800.0,5400.0,,,
-118.478253492,35.6281243450001,10838,6,155,,KER,R,70.991,,JCT. RTE. 178,570.0,6800.0,5400.0,,,
-121.76505037,36.752343383,10839,5,156,,MON,R,0.167,,JCT. RTE. 1,,,,2750.0,35500.0,30500.0
-121.765643395,36.753039749,10840,5,156,,MON,R,0.167,,JCT. RTE. 1,,,,2750.0,35500.0,30500.0
-121.752163004,36.761385906,10841,5,156,,MON,R,1.109,,JCT. RTE. 183,2950.0,35500.0,30500.0,2800.0,38500.0,32000.0
-121.752334296,36.761508684,10842,5,156,,MON,R,1.109,,JCT. RTE. 183,2950.0,35500.0,30500.0,2800.0,38500.0,32000.0
-121.667554502,36.7895985230001,10843,5,156,,MON,T,5.185,,SOUTH JCT. RTE. 101,2650.0,39000.0,32000.0,2350.0,36500.0,31000.0
-121.667554502,36.7895985230001,10844,5,156,,MON,T,5.185,,SOUTH JCT. RTE. 101,2650.0,39000.0,32000.0,2350.0,36500.0,31000.0
-121.53357497,36.840588487,10845,5,156,,SBT,,3.022,,ALAMEDA STREET,3000.0,32500.0,29000.0,3400.0,35500.0,33000.0
-121.533650759,36.840732867,10846,5,156,,SBT,,3.022,,ALAMEDA STREET,3000.0,32500.0,29000.0,3400.0,35500.0,33000.0
-121.457837522,36.8424100450001,10847,5,156,,SBT,,7.246,,UNION/MITCHELL ROADS,3400.0,35500.0,33000.0,2900.0,29000.0,27000.0
-121.457837522,36.8424100450001,10848,5,156,,SBT,,7.246,,UNION/MITCHELL ROADS,3400.0,35500.0,33000.0,2900.0,29000.0,27000.0
-121.427402983,36.895645878,10849,5,156,,SBT,R,11.369,,"HOLLISTER, JCT RTE 25",2800.0,19100.0,18000.0,1900.0,17000.0,15000.0
-121.427402983,36.895645878,10850,5,156,,SBT,R,11.369,,"HOLLISTER, JCT RTE 25",2800.0,19100.0,18000.0,1900.0,17000.0,15000.0
-121.403919689,36.9078668990001,10851,5,156,,SBT,R,13.215,,SAN FELIPE RD,1950.0,16000.0,13500.0,2450.0,18700.0,15500.0
-121.403919689,36.9078668990001,10852,5,156,,SBT,R,13.215,,SAN FELIPE RD,1950.0,16000.0,13500.0,2450.0,18700.0,15500.0
-121.388180575,36.933094639,10853,5,156,,SBT,R,16.536,,FAIRVIEW ROAD,2450.0,18700.0,15500.0,1900.0,19500.0,16500.0
-121.388180575,36.933094639,10854,5,156,,SBT,R,16.536,,FAIRVIEW ROAD,2450.0,18700.0,15500.0,1900.0,19500.0,16500.0
-121.38360974,36.959680887,10855,5,156,,SBT,R,18.43,,SAN BENITO/SANTA CLARA COUNTY LINE,1700.0,19000.0,16300.0,,,
-121.38360974,36.959680887,10856,5,156,,SBT,R,18.43,,SAN BENITO/SANTA CLARA COUNTY LINE,1700.0,19000.0,16300.0,,,
-121.383609234,36.9596934580001,10857,4,156,,SCL,,0.0,,SAN BENITO/SANTA CLARA COUNTY LINE,,,,1600.0,16600.0,13800.0
-121.383609234,36.9596934580001,10858,4,156,,SCL,,0.0,,SAN BENITO/SANTA CLARA COUNTY LINE,,,,1600.0,16600.0,13800.0
-121.382750946,36.9693058930001,10859,4,156,,SCL,M,0.664,,JCT RTE 152,1600.0,16600.0,13800.0,,,
-121.382987761,36.969326645,10860,4,156,,SCL,M,0.664,,JCT RTE 152,1600.0,16600.0,13800.0,,,
-119.053525942,37.8127049500001,10861,9,158,,MNO,,0.0,,"JUNE LAKE JUNCTION, SOUTH JCT. RTE. 395",,,,390.0,3200.0,1900.0
-119.053525942,37.8127049500001,10862,9,158,,MNO,,0.0,,"JUNE LAKE JUNCTION, SOUTH JCT. RTE. 395",,,,390.0,3200.0,1900.0
-119.076379446,37.7775339630001,10863,9,158,,MNO,R,2.822,,LAKEVIEW DRIVE,270.0,2800.0,1500.0,270.0,2800.0,1500.0
-119.076379446,37.7775339630001,10864,9,158,,MNO,R,2.822,,LAKEVIEW DRIVE,270.0,2800.0,1500.0,270.0,2800.0,1500.0
-119.092219809,37.769397279,10865,9,158,,MNO,,3.86,,NORTH SHORE DRIVE,300.0,2200.0,1600.0,260.0,2200.0,1400.0
-119.092219809,37.769397279,10866,9,158,,MNO,,3.86,,NORTH SHORE DRIVE,300.0,2200.0,1600.0,260.0,2200.0,1400.0
-119.126884592,37.7831729710001,10867,9,158,,MNO,,7.18,,SILVER LAKE CAMPGROUND,240.0,2050.0,1450.0,150.0,1100.0,550.0
-119.126884592,37.7831729710001,10868,9,158,,MNO,,7.18,,SILVER LAKE CAMPGROUND,240.0,2050.0,1450.0,150.0,1100.0,550.0
-119.092011323,37.892341709,10869,9,158,,MNO,,15.836,,"GRANT LAKE JUNCTION, NORTH JCT. RTE. 395",130.0,780.0,390.0,,,
-119.092011323,37.892341709,10870,9,158,,MNO,,15.836,,"GRANT LAKE JUNCTION, NORTH JCT. RTE. 395",130.0,780.0,390.0,,,
-121.753636646,38.00510289,10871,4,160,,CC,,0.0,,JCT. E 18TH ST/MAIN ST,,,,1950.0,22700.0,19600.0
-121.753891286,38.0051192330001,10872,4,160,,CC,,0.0,,JCT. E 18TH ST/MAIN ST,,,,1950.0,22700.0,19600.0
-121.752025687,38.011980855,10873,4,160,,CC,,0.486,,WILBUR AVENUE,1950.0,22700.0,19600.0,1950.0,22700.0,19600.0
-121.752293783,38.0120125870001,10874,4,160,,CC,,0.486,,WILBUR AVENUE,1950.0,22700.0,19600.0,1950.0,22700.0,19600.0
-121.751466525,38.024176427,10875,4,160,,CC,,1.327,,CONTRA COSTA/SACRAMENTO COUNTY LINE,1950.0,22700.0,19600.0,,,
-121.751548389,38.024170326,10876,4,160,,CC,,1.327,,CONTRA COSTA/SACRAMENTO COUNTY LINE,1950.0,22700.0,19600.0,,,
-121.676452037,38.1551704620001,10877,3,160,,SAC,R,0.0,,JCT. RTE. 12,2600.0,19800.0,18400.0,3950.0,25000.0,23800.0
-121.676452037,38.1551704620001,10878,3,160,,SAC,R,0.0,,JCT. RTE. 12,2600.0,19800.0,18400.0,3950.0,25000.0,23800.0
-121.665346932,38.1726808490001,10879,3,160,,SAC,,1.39,,SAN JOAQUIN RIVER BRIDGE,3950.0,25000.0,23800.0,2250.0,16900.0,16200.0
-121.665346932,38.1726808490001,10880,3,160,,SAC,,1.39,,SAN JOAQUIN RIVER BRIDGE,3950.0,25000.0,23800.0,2250.0,16900.0,16200.0
-121.594315912,38.1722118490001,10881,3,160,,SAC,,5.95,,"SACRAMENTO RIVER, ISLETON BRIDGE",840.0,6400.0,4950.0,610.0,5800.0,4200.0
